education,race,gender,age,income
15.0,16.0,1.0,28.0,1244.0
11.0,4.0,2.0,30.0,
0.0,4.0,2.0,2.0,
0.0,4.0,2.0,46.0,622.0
11.0,4.0,1.0,37.0,972.0
8.0,4.0,2.0,32.0,198.0
5.0,4.0,1.0,15.0,100.0
2.0,4.0,2.0,11.0,
2.0,4.0,1.0,8.0,
0.0,4.0,2.0,7.0,
2.0,16.0,1.0,34.0,622.0
8.0,4.0,2.0,38.0,196.0
0.0,16.0,1.0,5.0,
5.0,4.0,2.0,12.0,
8.0,4.0,2.0,19.0,
0.0,4.0,2.0,2.0,
0.0,4.0,2.0,0.0,
11.0,16.0,2.0,31.0,3800.0
11.0,16.0,1.0,30.0,3000.0
0.0,4.0,1.0,85.0,1244.0
0.0,16.0,2.0,70.0,1244.0
0.0,4.0,1.0,62.0,622.0
0.0,16.0,2.0,51.0,
8.0,16.0,1.0,27.0,622.0
8.0,4.0,1.0,28.0,800.0
6.0,4.0,2.0,23.0,500.0
0.0,4.0,2.0,7.0,
4.0,16.0,1.0,61.0,1000.0
4.0,4.0,2.0,57.0,622.0
8.0,2.0,1.0,57.0,800.0
0.0,4.0,2.0,58.0,622.0
11.0,16.0,1.0,44.0,
15.0,16.0,2.0,29.0,622.0
6.0,16.0,2.0,13.0,
0.0,16.0,2.0,5.0,
11.0,16.0,1.0,37.0,3500.0
12.0,16.0,2.0,40.0,
0.0,16.0,2.0,6.0,
0.0,16.0,2.0,4.0,
7.0,16.0,1.0,27.0,
5.0,2.0,2.0,19.0,212.0
0.0,16.0,2.0,3.0,
0.0,16.0,2.0,0.0,
15.0,2.0,1.0,43.0,1640.0
4.0,4.0,2.0,42.0,730.0
4.0,2.0,1.0,23.0,750.0
5.0,4.0,2.0,13.0,
11.0,16.0,1.0,53.0,622.0
11.0,4.0,2.0,31.0,
3.0,4.0,2.0,12.0,
2.0,16.0,1.0,10.0,
0.0,4.0,1.0,84.0,622.0
1.0,4.0,2.0,64.0,78.0
10.0,16.0,1.0,17.0,
11.0,4.0,1.0,29.0,1200.0
11.0,4.0,2.0,29.0,1300.0
2.0,4.0,1.0,10.0,
0.0,4.0,2.0,0.0,
11.0,4.0,1.0,37.0,1000.0
8.0,4.0,2.0,44.0,
8.0,4.0,2.0,33.0,
12.0,2.0,1.0,30.0,1000.0
8.0,4.0,2.0,16.0,622.0
7.0,2.0,2.0,14.0,
0.0,2.0,2.0,8.0,
11.0,16.0,1.0,46.0,2500.0
13.0,16.0,2.0,21.0,1324.0
6.0,16.0,2.0,13.0,
11.0,16.0,2.0,31.0,1800.0
15.0,16.0,2.0,46.0,1780.0
11.0,16.0,1.0,28.0,
5.0,16.0,1.0,12.0,
15.0,4.0,1.0,47.0,860.0
7.0,4.0,2.0,43.0,
11.0,4.0,1.0,18.0,668.0
11.0,16.0,1.0,31.0,1500.0
2.0,4.0,2.0,42.0,1022.0
2.0,4.0,2.0,80.0,1244.0
14.0,16.0,2.0,36.0,1500.0
0.0,16.0,1.0,7.0,
15.0,4.0,2.0,26.0,1900.0
15.0,4.0,1.0,31.0,3000.0
15.0,16.0,2.0,31.0,1048.0
9.0,16.0,1.0,41.0,1000.0
0.0,16.0,1.0,7.0,
4.0,16.0,1.0,40.0,800.0
5.0,16.0,2.0,28.0,
0.0,16.0,2.0,8.0,
11.0,16.0,2.0,70.0,2000.0
8.0,16.0,1.0,37.0,800.0
11.0,16.0,2.0,27.0,622.0
0.0,16.0,2.0,6.0,
0.0,16.0,1.0,3.0,
5.0,4.0,2.0,61.0,1244.0
0.0,4.0,1.0,44.0,622.0
0.0,4.0,1.0,71.0,622.0
8.0,16.0,1.0,44.0,2000.0
7.0,4.0,2.0,31.0,230.0
4.0,4.0,2.0,15.0,
1.0,4.0,2.0,10.0,
2.0,4.0,2.0,8.0,
8.0,4.0,1.0,25.0,942.0
11.0,16.0,2.0,29.0,250.0
0.0,4.0,2.0,3.0,
8.0,4.0,1.0,35.0,1100.0
8.0,4.0,2.0,31.0,
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,79.0,622.0
8.0,4.0,1.0,47.0,1244.0
4.0,4.0,2.0,40.0,622.0
15.0,4.0,2.0,23.0,1200.0
8.0,16.0,2.0,33.0,1500.0
6.0,4.0,2.0,13.0,300.0
11.0,4.0,1.0,24.0,1100.0
11.0,4.0,2.0,22.0,380.0
8.0,4.0,1.0,24.0,900.0
8.0,4.0,2.0,20.0,
0.0,4.0,1.0,0.0,
0.0,4.0,2.0,60.0,
8.0,16.0,1.0,24.0,1200.0
8.0,16.0,2.0,18.0,
0.0,16.0,2.0,3.0,
5.0,4.0,1.0,77.0,622.0
5.0,16.0,2.0,77.0,622.0
5.0,4.0,1.0,13.0,
8.0,16.0,1.0,69.0,622.0
0.0,16.0,2.0,62.0,622.0
8.0,16.0,1.0,37.0,400.0
0.0,4.0,1.0,5.0,
0.0,16.0,1.0,56.0,622.0
5.0,16.0,2.0,52.0,
8.0,4.0,1.0,27.0,1500.0
8.0,4.0,2.0,19.0,722.0
0.0,16.0,2.0,4.0,
4.0,4.0,1.0,62.0,3122.0
4.0,4.0,2.0,61.0,622.0
2.0,4.0,2.0,66.0,622.0
5.0,4.0,1.0,28.0,600.0
8.0,16.0,1.0,21.0,300.0
9.0,2.0,2.0,22.0,
7.0,16.0,1.0,54.0,650.0
4.0,16.0,2.0,40.0,
0.0,16.0,2.0,2.0,
5.0,4.0,1.0,29.0,300.0
11.0,2.0,2.0,30.0,270.0
0.0,2.0,1.0,3.0,
0.0,4.0,1.0,1.0,
0.0,4.0,2.0,0.0,
0.0,16.0,2.0,70.0,1244.0
4.0,4.0,1.0,39.0,350.0
4.0,4.0,2.0,33.0,100.0
6.0,16.0,1.0,12.0,
15.0,4.0,1.0,45.0,400.0
7.0,4.0,2.0,41.0,
9.0,4.0,1.0,18.0,
5.0,16.0,1.0,31.0,1000.0
10.0,4.0,2.0,26.0,
0.0,16.0,1.0,5.0,
0.0,16.0,2.0,0.0,
2.0,16.0,1.0,58.0,600.0
2.0,4.0,2.0,53.0,302.0
3.0,16.0,1.0,11.0,
3.0,2.0,1.0,33.0,400.0
4.0,16.0,2.0,32.0,166.0
2.0,4.0,2.0,10.0,
1.0,4.0,2.0,9.0,
0.0,4.0,2.0,4.0,
6.0,16.0,1.0,30.0,500.0
3.0,4.0,2.0,25.0,134.0
1.0,16.0,1.0,7.0,
0.0,16.0,2.0,5.0,
0.0,16.0,1.0,79.0,5122.0
3.0,16.0,2.0,71.0,622.0
5.0,16.0,1.0,31.0,1800.0
11.0,4.0,2.0,31.0,800.0
0.0,16.0,2.0,4.0,
11.0,16.0,1.0,69.0,2800.0
8.0,16.0,2.0,64.0,
15.0,16.0,1.0,46.0,3750.0
15.0,16.0,2.0,41.0,1800.0
15.0,16.0,1.0,26.0,1200.0
8.0,4.0,2.0,43.0,
0.0,4.0,2.0,1.0,
15.0,4.0,1.0,76.0,2000.0
11.0,16.0,1.0,26.0,800.0
11.0,16.0,2.0,22.0,
0.0,16.0,1.0,1.0,
0.0,4.0,1.0,0.0,
11.0,16.0,1.0,52.0,8000.0
11.0,4.0,2.0,27.0,
0.0,16.0,1.0,7.0,
15.0,16.0,1.0,66.0,5300.0
9.0,16.0,2.0,15.0,
11.0,16.0,1.0,32.0,4900.0
11.0,16.0,2.0,32.0,
1.0,16.0,1.0,12.0,350.0
0.0,16.0,2.0,0.0,
5.0,16.0,2.0,51.0,2200.0
15.0,4.0,2.0,22.0,1200.0
7.0,16.0,1.0,32.0,4500.0
2.0,4.0,2.0,9.0,
11.0,16.0,1.0,30.0,3000.0
15.0,16.0,2.0,28.0,1500.0
1.0,16.0,1.0,9.0,
0.0,16.0,2.0,0.0,
11.0,16.0,1.0,41.0,3200.0
13.0,4.0,2.0,42.0,622.0
9.0,4.0,2.0,16.0,
0.0,4.0,1.0,13.0,
8.0,16.0,1.0,50.0,1250.0
0.0,4.0,2.0,58.0,622.0
15.0,16.0,2.0,34.0,1600.0
0.0,16.0,2.0,0.0,
8.0,4.0,2.0,55.0,622.0
15.0,4.0,2.0,44.0,2350.0
0.0,16.0,1.0,6.0,
11.0,16.0,1.0,52.0,3000.0
14.0,16.0,2.0,47.0,2000.0
11.0,16.0,1.0,26.0,900.0
0.0,16.0,1.0,5.0,
8.0,16.0,2.0,17.0,
0.0,16.0,2.0,1.0,
15.0,16.0,1.0,43.0,8866.0
15.0,16.0,2.0,40.0,250.0
11.0,16.0,1.0,22.0,800.0
11.0,16.0,2.0,19.0,
9.0,4.0,2.0,21.0,400.0
13.0,16.0,2.0,53.0,1800.0
4.0,16.0,1.0,53.0,1800.0
4.0,16.0,2.0,53.0,
11.0,4.0,1.0,21.0,
11.0,16.0,2.0,36.0,900.0
8.0,4.0,1.0,15.0,
2.0,4.0,1.0,9.0,
15.0,1.0,1.0,59.0,1000.0
15.0,1.0,2.0,56.0,2800.0
15.0,16.0,1.0,46.0,3000.0
8.0,16.0,1.0,27.0,1500.0
11.0,4.0,2.0,37.0,
8.0,16.0,2.0,50.0,800.0
7.0,16.0,1.0,14.0,
2.0,16.0,2.0,76.0,1244.0
5.0,16.0,1.0,51.0,2000.0
5.0,16.0,2.0,48.0,
11.0,16.0,2.0,17.0,
6.0,16.0,1.0,44.0,2500.0
9.0,16.0,2.0,31.0,900.0
7.0,16.0,1.0,14.0,
0.0,4.0,2.0,6.0,
12.0,16.0,2.0,32.0,1100.0
8.0,16.0,1.0,35.0,1250.0
6.0,16.0,2.0,12.0,200.0
0.0,16.0,2.0,3.0,
5.0,4.0,1.0,29.0,1500.0
10.0,16.0,2.0,23.0,150.0
0.0,4.0,1.0,0.0,
4.0,4.0,1.0,52.0,622.0
3.0,4.0,2.0,51.0,622.0
11.0,2.0,1.0,23.0,850.0
10.0,4.0,2.0,19.0,
4.0,4.0,2.0,40.0,1100.0
10.0,16.0,1.0,36.0,1500.0
6.0,16.0,1.0,17.0,270.0
5.0,4.0,2.0,47.0,702.0
8.0,4.0,1.0,74.0,1222.0
3.0,16.0,2.0,59.0,622.0
10.0,4.0,2.0,33.0,
1.0,4.0,2.0,8.0,
13.0,16.0,2.0,30.0,250.0
0.0,16.0,1.0,6.0,
0.0,16.0,1.0,1.0,
4.0,16.0,1.0,33.0,800.0
8.0,4.0,2.0,26.0,
0.0,4.0,2.0,7.0,
0.0,16.0,2.0,2.0,
11.0,16.0,1.0,40.0,
11.0,4.0,2.0,37.0,
3.0,16.0,1.0,11.0,
11.0,16.0,1.0,32.0,1500.0
9.0,16.0,2.0,30.0,1200.0
5.0,16.0,1.0,13.0,
4.0,16.0,1.0,12.0,
6.0,4.0,2.0,48.0,
0.0,4.0,1.0,16.0,622.0
6.0,16.0,1.0,15.0,
5.0,4.0,1.0,13.0,
5.0,16.0,1.0,11.0,
13.0,16.0,1.0,29.0,3100.0
8.0,4.0,2.0,30.0,622.0
0.0,4.0,1.0,2.0,
2.0,4.0,2.0,9.0,
13.0,4.0,1.0,43.0,2000.0
5.0,4.0,2.0,49.0,800.0
6.0,4.0,2.0,13.0,
2.0,4.0,2.0,10.0,
6.0,4.0,2.0,28.0,622.0
0.0,4.0,1.0,2.0,
2.0,16.0,1.0,62.0,1200.0
4.0,16.0,1.0,42.0,
4.0,4.0,2.0,39.0,100.0
11.0,4.0,1.0,20.0,850.0
5.0,4.0,1.0,16.0,300.0
0.0,4.0,2.0,6.0,
10.0,4.0,1.0,17.0,700.0
7.0,16.0,2.0,13.0,
4.0,4.0,1.0,42.0,1700.0
8.0,4.0,2.0,32.0,1200.0
2.0,4.0,2.0,9.0,
7.0,4.0,2.0,36.0,1000.0
4.0,4.0,2.0,11.0,
7.0,2.0,1.0,20.0,1100.0
11.0,4.0,2.0,18.0,
0.0,4.0,1.0,0.0,
11.0,4.0,1.0,37.0,700.0
0.0,4.0,2.0,36.0,400.0
9.0,4.0,2.0,16.0,70.0
0.0,4.0,2.0,5.0,
12.0,4.0,1.0,34.0,1200.0
11.0,4.0,2.0,33.0,
0.0,4.0,1.0,9.0,
8.0,4.0,1.0,36.0,400.0
11.0,4.0,2.0,19.0,
0.0,4.0,1.0,1.0,
6.0,4.0,2.0,40.0,
6.0,8.0,1.0,16.0,
3.0,4.0,2.0,12.0,
2.0,4.0,1.0,10.0,
0.0,4.0,1.0,7.0,
0.0,4.0,1.0,7.0,
0.0,16.0,1.0,47.0,622.0
0.0,4.0,2.0,30.0,
0.0,16.0,1.0,1.0,
3.0,4.0,1.0,49.0,1500.0
8.0,4.0,2.0,43.0,1244.0
8.0,4.0,1.0,21.0,
7.0,4.0,2.0,14.0,400.0
11.0,16.0,2.0,37.0,900.0
11.0,16.0,1.0,32.0,1000.0
6.0,4.0,2.0,13.0,200.0
0.0,16.0,2.0,5.0,
8.0,16.0,1.0,19.0,622.0
3.0,4.0,1.0,17.0,
7.0,16.0,2.0,14.0,
3.0,16.0,2.0,48.0,
4.0,16.0,1.0,53.0,2000.0
4.0,16.0,1.0,33.0,2000.0
5.0,16.0,1.0,30.0,2400.0
9.0,16.0,1.0,23.0,1100.0
0.0,16.0,2.0,1.0,
0.0,4.0,1.0,83.0,622.0
8.0,16.0,2.0,81.0,622.0
8.0,4.0,1.0,27.0,1000.0
11.0,16.0,2.0,26.0,700.0
4.0,4.0,2.0,32.0,
11.0,4.0,1.0,33.0,1200.0
0.0,4.0,1.0,5.0,
4.0,4.0,2.0,43.0,622.0
10.0,2.0,1.0,38.0,950.0
11.0,4.0,1.0,24.0,2000.0
15.0,4.0,2.0,42.0,3100.0
10.0,16.0,1.0,42.0,2500.0
11.0,4.0,1.0,19.0,1100.0
9.0,4.0,1.0,16.0,622.0
3.0,4.0,1.0,10.0,
3.0,4.0,1.0,10.0,
,4.0,2.0,31.0,1070.0
15.0,16.0,1.0,48.0,
0.0,16.0,1.0,3.0,
0.0,2.0,1.0,81.0,622.0
0.0,4.0,2.0,81.0,622.0
0.0,2.0,1.0,28.0,
3.0,4.0,1.0,18.0,622.0
3.0,4.0,2.0,32.0,134.0
6.0,4.0,1.0,42.0,1000.0
9.0,16.0,1.0,15.0,
0.0,4.0,2.0,8.0,
11.0,4.0,2.0,33.0,800.0
9.0,4.0,1.0,34.0,900.0
8.0,16.0,2.0,14.0,250.0
0.0,16.0,1.0,0.0,
6.0,4.0,2.0,13.0,
5.0,16.0,1.0,33.0,1060.0
8.0,4.0,2.0,16.0,
0.0,2.0,2.0,65.0,622.0
5.0,4.0,1.0,30.0,1200.0
0.0,2.0,1.0,5.0,
11.0,4.0,2.0,23.0,
7.0,2.0,1.0,25.0,1200.0
0.0,4.0,1.0,3.0,
2.0,16.0,2.0,31.0,250.0
4.0,16.0,1.0,42.0,1700.0
0.0,16.0,2.0,3.0,
8.0,4.0,2.0,40.0,
4.0,4.0,1.0,48.0,1600.0
11.0,4.0,2.0,19.0,750.0
8.0,4.0,2.0,17.0,400.0
0.0,4.0,1.0,4.0,
10.0,4.0,1.0,26.0,700.0
7.0,4.0,1.0,29.0,800.0
5.0,4.0,1.0,54.0,850.0
11.0,4.0,2.0,25.0,
11.0,16.0,1.0,26.0,950.0
0.0,16.0,1.0,1.0,
15.0,16.0,1.0,26.0,9100.0
12.0,16.0,2.0,20.0,800.0
15.0,16.0,2.0,26.0,4900.0
8.0,1.0,1.0,66.0,2000.0
11.0,16.0,2.0,52.0,900.0
12.0,1.0,1.0,18.0,
11.0,16.0,1.0,55.0,12031.0
0.0,16.0,2.0,88.0,1244.0
15.0,16.0,2.0,39.0,2100.0
9.0,16.0,1.0,16.0,560.0
15.0,4.0,1.0,51.0,1650.0
13.0,4.0,1.0,44.0,10414.0
11.0,16.0,2.0,35.0,
8.0,16.0,1.0,15.0,
7.0,16.0,2.0,12.0,
11.0,16.0,1.0,32.0,6000.0
11.0,16.0,2.0,31.0,622.0
0.0,16.0,1.0,0.0,
8.0,4.0,1.0,68.0,2100.0
15.0,4.0,2.0,51.0,4836.0
7.0,4.0,1.0,13.0,
1.0,4.0,1.0,7.0,
15.0,4.0,2.0,54.0,4500.0
0.0,4.0,2.0,85.0,622.0
10.0,4.0,2.0,25.0,200.0
6.0,4.0,1.0,31.0,1200.0
8.0,4.0,2.0,19.0,270.0
0.0,4.0,1.0,3.0,
0.0,4.0,1.0,0.0,
5.0,16.0,2.0,52.0,1200.0
0.0,4.0,1.0,53.0,1000.0
4.0,4.0,1.0,49.0,622.0
11.0,16.0,2.0,39.0,622.0
7.0,16.0,1.0,21.0,2022.0
4.0,4.0,1.0,47.0,700.0
4.0,4.0,1.0,37.0,3500.0
11.0,16.0,2.0,31.0,700.0
3.0,4.0,2.0,13.0,
2.0,16.0,1.0,10.0,
1.0,4.0,2.0,50.0,622.0
5.0,16.0,2.0,32.0,900.0
7.0,4.0,1.0,13.0,
2.0,4.0,1.0,11.0,
11.0,16.0,1.0,49.0,1500.0
11.0,16.0,2.0,61.0,2640.0
4.0,4.0,1.0,49.0,800.0
11.0,4.0,2.0,22.0,1000.0
4.0,4.0,1.0,28.0,1500.0
3.0,4.0,2.0,49.0,300.0
11.0,4.0,1.0,21.0,622.0
9.0,4.0,1.0,17.0,730.0
0.0,4.0,1.0,47.0,1200.0
5.0,4.0,2.0,44.0,300.0
11.0,16.0,2.0,25.0,622.0
7.0,4.0,1.0,21.0,622.0
12.0,4.0,2.0,20.0,300.0
0.0,4.0,1.0,4.0,
4.0,4.0,2.0,36.0,800.0
8.0,16.0,2.0,20.0,120.0
3.0,16.0,2.0,11.0,
0.0,16.0,2.0,2.0,
11.0,4.0,1.0,35.0,2000.0
15.0,16.0,2.0,38.0,2700.0
0.0,4.0,1.0,43.0,1200.0
4.0,4.0,2.0,73.0,1244.0
5.0,4.0,2.0,41.0,
4.0,4.0,1.0,50.0,1000.0
11.0,4.0,1.0,21.0,622.0
9.0,4.0,1.0,18.0,
11.0,16.0,2.0,28.0,950.0
8.0,16.0,1.0,34.0,1866.0
5.0,16.0,1.0,12.0,
0.0,16.0,1.0,4.0,
9.0,4.0,1.0,35.0,1200.0
11.0,4.0,2.0,32.0,
10.0,4.0,1.0,17.0,900.0
0.0,16.0,1.0,9.0,
4.0,4.0,2.0,59.0,1372.0
5.0,4.0,1.0,32.0,622.0
11.0,16.0,1.0,58.0,3500.0
11.0,16.0,2.0,42.0,800.0
0.0,16.0,1.0,21.0,622.0
11.0,16.0,2.0,37.0,350.0
11.0,16.0,1.0,40.0,1244.0
9.0,16.0,1.0,16.0,
4.0,16.0,2.0,11.0,
4.0,4.0,1.0,72.0,872.0
3.0,4.0,2.0,68.0,622.0
4.0,16.0,2.0,41.0,
,4.0,1.0,26.0,2000.0
,4.0,2.0,20.0,
0.0,16.0,1.0,6.0,
0.0,4.0,1.0,2.0,
11.0,4.0,1.0,30.0,622.0
5.0,16.0,1.0,34.0,622.0
13.0,4.0,2.0,28.0,
0.0,16.0,1.0,7.0,
9.0,4.0,1.0,25.0,1540.0
9.0,4.0,2.0,19.0,300.0
0.0,16.0,1.0,0.0,
15.0,16.0,1.0,23.0,3600.0
12.0,4.0,2.0,22.0,1500.0
11.0,4.0,1.0,37.0,5000.0
14.0,16.0,2.0,32.0,500.0
0.0,4.0,1.0,8.0,
7.0,4.0,1.0,44.0,3000.0
7.0,4.0,2.0,44.0,1000.0
11.0,4.0,2.0,20.0,688.0
5.0,4.0,1.0,12.0,
11.0,4.0,2.0,46.0,622.0
2.0,16.0,1.0,56.0,1500.0
3.0,4.0,1.0,55.0,622.0
0.0,4.0,2.0,46.0,802.0
11.0,4.0,2.0,25.0,622.0
3.0,4.0,1.0,22.0,622.0
3.0,4.0,1.0,19.0,622.0
8.0,4.0,1.0,17.0,
6.0,4.0,2.0,15.0,
5.0,4.0,1.0,13.0,
2.0,4.0,1.0,11.0,
11.0,4.0,1.0,22.0,920.0
9.0,4.0,2.0,17.0,
7.0,16.0,2.0,31.0,96.0
11.0,16.0,1.0,45.0,622.0
0.0,16.0,2.0,7.0,
0.0,16.0,1.0,2.0,
11.0,4.0,2.0,44.0,102.0
5.0,4.0,1.0,25.0,300.0
4.0,4.0,1.0,54.0,622.0
0.0,4.0,2.0,6.0,
4.0,16.0,1.0,48.0,622.0
4.0,4.0,2.0,41.0,134.0
5.0,4.0,2.0,19.0,102.0
0.0,16.0,1.0,17.0,622.0
7.0,4.0,1.0,14.0,
2.0,16.0,2.0,10.0,
0.0,4.0,1.0,2.0,
8.0,4.0,1.0,39.0,2000.0
15.0,4.0,2.0,39.0,1400.0
9.0,4.0,1.0,17.0,
7.0,4.0,1.0,14.0,
6.0,16.0,2.0,13.0,
0.0,16.0,1.0,72.0,1522.0
0.0,16.0,2.0,50.0,400.0
15.0,16.0,1.0,32.0,1235.0
12.0,16.0,1.0,29.0,2500.0
8.0,16.0,2.0,20.0,350.0
8.0,4.0,1.0,19.0,622.0
9.0,4.0,2.0,19.0,
8.0,4.0,1.0,27.0,850.0
11.0,4.0,2.0,24.0,102.0
0.0,4.0,2.0,5.0,
0.0,4.0,1.0,1.0,
,16.0,2.0,30.0,650.0
3.0,4.0,1.0,29.0,1250.0
,4.0,2.0,19.0,325.0
3.0,16.0,1.0,37.0,900.0
14.0,4.0,2.0,35.0,1300.0
4.0,4.0,2.0,13.0,
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,7.0,
0.0,4.0,2.0,0.0,
2.0,4.0,2.0,48.0,
7.0,4.0,1.0,29.0,1000.0
4.0,2.0,1.0,27.0,1200.0
0.0,4.0,2.0,5.0,
12.0,16.0,1.0,41.0,622.0
0.0,2.0,2.0,40.0,340.0
8.0,2.0,1.0,16.0,300.0
6.0,16.0,2.0,13.0,
11.0,16.0,1.0,33.0,3000.0
,16.0,2.0,24.0,
0.0,16.0,2.0,6.0,
0.0,16.0,2.0,4.0,
0.0,16.0,1.0,1.0,
3.0,16.0,1.0,29.0,1200.0
10.0,16.0,2.0,23.0,859.0
0.0,16.0,1.0,4.0,
8.0,4.0,2.0,25.0,552.0
0.0,4.0,2.0,3.0,
8.0,4.0,1.0,54.0,630.0
4.0,4.0,2.0,42.0,
14.0,4.0,2.0,23.0,622.0
11.0,4.0,2.0,23.0,622.0
11.0,4.0,1.0,22.0,730.0
8.0,2.0,1.0,43.0,900.0
4.0,4.0,2.0,31.0,66.0
6.0,4.0,1.0,13.0,
2.0,4.0,1.0,10.0,
0.0,4.0,1.0,6.0,
0.0,1.0,2.0,64.0,622.0
0.0,16.0,1.0,79.0,622.0
0.0,1.0,1.0,36.0,622.0
3.0,1.0,1.0,34.0,1200.0
3.0,16.0,1.0,30.0,850.0
2.0,2.0,2.0,34.0,568.0
0.0,4.0,1.0,0.0,
11.0,16.0,2.0,55.0,1800.0
11.0,4.0,1.0,31.0,622.0
5.0,16.0,1.0,30.0,300.0
0.0,4.0,1.0,9.0,
11.0,4.0,1.0,21.0,900.0
4.0,4.0,1.0,58.0,930.0
11.0,4.0,2.0,39.0,939.0
15.0,16.0,2.0,21.0,
9.0,4.0,2.0,15.0,
3.0,4.0,1.0,11.0,
3.0,4.0,1.0,11.0,
0.0,16.0,1.0,1.0,
11.0,4.0,1.0,27.0,730.0
4.0,4.0,2.0,23.0,466.0
8.0,4.0,2.0,27.0,64.0
8.0,2.0,1.0,41.0,200.0
0.0,4.0,1.0,4.0,
0.0,4.0,1.0,1.0,
0.0,4.0,1.0,77.0,630.0
0.0,2.0,2.0,69.0,630.0
0.0,4.0,1.0,50.0,1200.0
11.0,4.0,2.0,50.0,900.0
3.0,4.0,1.0,41.0,622.0
5.0,4.0,2.0,34.0,822.0
7.0,4.0,1.0,17.0,10.0
7.0,4.0,1.0,16.0,5.0
3.0,4.0,2.0,11.0,
1.0,4.0,2.0,9.0,
0.0,16.0,2.0,6.0,
0.0,2.0,1.0,70.0,622.0
3.0,4.0,2.0,58.0,622.0
4.0,4.0,1.0,39.0,1800.0
2.0,4.0,1.0,11.0,
12.0,16.0,1.0,46.0,900.0
,16.0,2.0,41.0,622.0
7.0,16.0,1.0,13.0,
0.0,4.0,1.0,62.0,2000.0
0.0,4.0,2.0,57.0,
3.0,4.0,1.0,30.0,700.0
4.0,4.0,2.0,24.0,
0.0,4.0,1.0,43.0,300.0
3.0,4.0,2.0,41.0,230.0
5.0,4.0,1.0,15.0,
4.0,4.0,2.0,13.0,
1.0,4.0,2.0,9.0,
0.0,4.0,1.0,8.0,
0.0,4.0,2.0,1.0,
12.0,4.0,1.0,46.0,500.0
4.0,4.0,2.0,35.0,322.0
7.0,4.0,1.0,16.0,
5.0,4.0,2.0,14.0,
4.0,4.0,2.0,12.0,
10.0,4.0,1.0,38.0,1100.0
2.0,16.0,2.0,43.0,134.0
8.0,4.0,1.0,15.0,
0.0,16.0,2.0,6.0,
3.0,4.0,1.0,30.0,120.0
8.0,4.0,2.0,28.0,102.0
0.0,4.0,1.0,3.0,
3.0,4.0,2.0,56.0,1722.0
1.0,4.0,2.0,56.0,922.0
0.0,4.0,1.0,55.0,200.0
4.0,16.0,1.0,42.0,200.0
4.0,4.0,2.0,30.0,102.0
1.0,16.0,2.0,9.0,
0.0,16.0,2.0,2.0,
7.0,4.0,1.0,18.0,800.0
7.0,4.0,2.0,16.0,
5.0,4.0,1.0,63.0,942.0
1.0,4.0,2.0,59.0,622.0
1.0,16.0,1.0,50.0,200.0
4.0,16.0,2.0,36.0,
0.0,16.0,1.0,70.0,822.0
15.0,16.0,2.0,47.0,
4.0,16.0,1.0,20.0,
1.0,4.0,1.0,46.0,800.0
1.0,2.0,2.0,45.0,
10.0,4.0,2.0,17.0,
7.0,4.0,1.0,40.0,6700.0
8.0,4.0,2.0,36.0,
10.0,4.0,2.0,17.0,311.0
0.0,4.0,2.0,0.0,
2.0,16.0,1.0,32.0,933.0
8.0,16.0,2.0,25.0,
1.0,16.0,1.0,8.0,
0.0,16.0,2.0,4.0,
5.0,4.0,1.0,34.0,500.0
11.0,4.0,2.0,33.0,622.0
0.0,4.0,1.0,0.0,
4.0,16.0,1.0,55.0,
0.0,16.0,2.0,50.0,
3.0,4.0,1.0,30.0,150.0
4.0,4.0,2.0,29.0,326.0
2.0,4.0,2.0,9.0,
0.0,4.0,2.0,8.0,
0.0,4.0,2.0,5.0,
0.0,4.0,2.0,2.0,
4.0,4.0,1.0,48.0,600.0
4.0,4.0,2.0,49.0,
6.0,4.0,1.0,55.0,822.0
15.0,2.0,2.0,50.0,2500.0
0.0,4.0,1.0,63.0,312.0
15.0,2.0,2.0,44.0,146.0
8.0,4.0,1.0,19.0,300.0
5.0,16.0,1.0,36.0,312.0
9.0,4.0,2.0,33.0,134.0
6.0,16.0,1.0,13.0,
0.0,16.0,2.0,8.0,
11.0,4.0,1.0,42.0,622.0
11.0,16.0,2.0,25.0,102.0
1.0,16.0,2.0,8.0,
1.0,4.0,2.0,45.0,
3.0,4.0,1.0,27.0,500.0
8.0,4.0,1.0,20.0,622.0
0.0,4.0,1.0,63.0,1122.0
8.0,4.0,2.0,50.0,
11.0,4.0,1.0,20.0,622.0
8.0,4.0,2.0,16.0,
3.0,16.0,2.0,12.0,
11.0,4.0,1.0,19.0,400.0
1.0,4.0,1.0,61.0,922.0
4.0,4.0,2.0,35.0,140.0
10.0,4.0,1.0,17.0,
6.0,4.0,1.0,14.0,
2.0,16.0,1.0,46.0,800.0
12.0,4.0,2.0,47.0,
11.0,16.0,2.0,18.0,
7.0,4.0,1.0,63.0,3622.0
9.0,4.0,2.0,29.0,
7.0,4.0,1.0,12.0,
0.0,4.0,1.0,3.0,
8.0,16.0,1.0,22.0,800.0
2.0,16.0,1.0,31.0,300.0
4.0,2.0,2.0,28.0,132.0
0.0,4.0,1.0,8.0,
4.0,4.0,2.0,49.0,1944.0
8.0,4.0,1.0,17.0,250.0
12.0,16.0,1.0,47.0,2000.0
